file	obj	ttot	ub
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.2.out	313	0.322479	313
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.3.out	301	0.426561	301
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.4.out	311	0.328076	311
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.5.out	310	0.341185	310
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.6.out	314	0.266122	314
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.7.out	311	0.288434	311
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.8.out	309	0.278411	309
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.9.out	315	0.268385	315
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.0.out	320	0.577855	320
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.1.out	325	0.549623	325
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.2.out	316	0.532229	316
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.3.out	325	0.582588	325
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.4.out	319	0.566262	319
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.5.out	321	0.549347	321
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.6.out	322	0.596682	322
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.7.out	320	0.392256	320
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.8.out	322	0.386594	322
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_5.9.out	317	0.364728	317
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.0.out	326	0.289315	326
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.1.out	328	0.284223	328
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.2.out	335	0.280716	335
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.3.out	338	0.280619	338
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.4.out	328	0.310916	328
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.5.out	339	0.299502	339
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.6.out	335	0.269128	335
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.7.out	339	0.281861	339
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.8.out	337	0.353479	337
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_10.9.out	339	0.274169	339
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.0.out	325	0.206553	325
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.1.out	326	0.224209	326
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.2.out	321	0.430033	321
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.3.out	327	0.439667	327
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.4.out	325	0.284839	325
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.5.out	322	0.421812	322
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.6.out	325	0.422234	325
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.7.out	326	0.417663	326
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.8.out	320	0.428368	320
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_2.9.out	324	0.264918	324
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.0.out	333	0.404253	333
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.1.out	320	0.316399	320
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.2.out	331	0.346409	331
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.3.out	326	0.322468	326
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.4.out	327	0.266732	327
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.5.out	330	0.367046	330
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.6.out	323	0.282043	323
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.7.out	332	0.334569	332
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.8.out	331	0.302905	331
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_50_5.9.out	330	0.302932	330
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.0.out	50	0.175006	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.1.out	50	0.0556032	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.2.out	50	0.074579	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.3.out	50	0.0968195	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.4.out	50	0.10408	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.5.out	50	0.0879198	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.6.out	50	0.0850678	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.7.out	50	0.0922509	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.8.out	50	0.0993072	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_10.9.out	50	0.0516579	50
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.0.out	11	0.0581325	11
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.1.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.2.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.3.out	11	0.0585371	11
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.4.out	10	0.0572773	10
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.5.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.6.out	11	0.0602315	11
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.7.out	9	0.0428654	9
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.8.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_2.9.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.0.out	25	0.0778194	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.1.out	25	0.0624488	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.2.out	25	0.054319	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.3.out	25	0.0464707	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.4.out	25	0.0457564	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.5.out	25	0.129127	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.6.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.7.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.8.out	25	0.132499	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_20_5.9.out	25	0.103767	25
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.0.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.1.out	20	0.0547961	20
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.2.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.3.out	20	0.0781205	20
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.4.out	19	0.0508563	19
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.5.out	20	0.0509439	20
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.6.out	20	0.0497218	20
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.7.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.8.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_10.9.out	20	0.0501258	20
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.0.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.1.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.2.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.3.out	7	0.0655967	7
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.4.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.5.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.6.out	5	0.0432029	5
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.7.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.8.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_2.9.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.0.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.1.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.2.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.3.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.4.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.5.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.6.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.7.out	0	0	10000
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_100_20_50_5.8.out	0	0	10000
